epoch,kl_g0_weight,kl_u_weight,train_loss_total,train_loss_recon,train_loss_kl_g0,train_loss_kl_u,train_loss_cls,val_loss_total,val_loss_recon,val_loss_kl_g0,val_loss_kl_u,val_loss_cls,lr
158,1.000,1.000,11.154473,11.907533,0.000000,1.777469,1.032357,14.128178,15.625398,0.000000,1.777018,1.031224,1.00e-04
159,1.000,1.000,11.088411,11.824459,0.000000,1.778376,1.030712,14.352276,15.903961,0.000000,1.778607,1.031105,1.00e-04
160,1.000,1.000,11.109704,11.849633,0.000000,1.779529,1.031865,14.448319,16.023680,0.000000,1.779011,1.030830,1.00e-04
161,1.000,1.000,11.055856,11.783939,0.000000,1.777811,1.032282,14.463243,16.046598,0.000000,1.774677,1.031115,1.00e-04
162,1.000,1.000,11.013947,11.734094,0.000000,1.775427,1.031648,14.354493,15.909827,0.000000,1.775612,1.030713,1.00e-04
163,1.000,1.000,10.961868,11.669389,0.000000,1.774517,1.033716,14.288210,15.828816,0.000000,1.773758,1.030754,1.00e-04
164,1.000,1.000,10.995290,11.712888,0.000000,1.773320,1.031612,14.116295,15.614217,0.000000,1.773466,1.030741,1.00e-04
165,1.000,1.000,10.886372,11.576209,0.000000,1.772713,1.036173,14.131371,15.633757,0.000000,1.772723,1.030932,1.00e-04
166,1.000,1.000,10.798087,11.466722,0.000000,1.772729,1.032634,14.018549,15.490615,0.000000,1.774968,1.030412,1.00e-04
167,1.000,1.000,10.729949,11.378068,0.000000,1.776603,1.031058,13.988569,15.449084,0.000000,1.778980,1.030585,1.00e-04
168,1.000,1.000,10.658000,11.286368,0.000000,1.778032,1.032403,13.907083,15.351064,0.000000,1.775267,1.030086,1.00e-04
169,1.000,1.000,10.636343,11.264892,0.000000,1.772446,1.032360,13.638165,15.020355,0.000000,1.769792,1.030233,1.00e-04
170,1.000,1.000,10.553281,11.164483,0.000000,1.769001,1.032466,13.807218,15.232194,0.000000,1.769329,1.029997,1.00e-04
171,1.000,1.000,10.600438,11.222119,0.000000,1.770578,1.031404,13.687235,15.077849,0.000000,1.773695,1.029999,1.00e-04
172,1.000,1.000,10.565939,11.175107,0.000000,1.774765,1.030204,13.749892,15.153462,0.000000,1.776384,1.030076,1.00e-04
173,1.000,1.000,10.509399,11.103008,0.000000,1.776079,1.030644,13.571899,14.931125,0.000000,1.776276,1.029891,1.00e-04
174,1.000,1.000,10.420615,10.990848,0.000000,1.776574,1.033386,13.702438,15.095037,0.000000,1.775578,1.029728,1.00e-04
175,1.000,1.000,10.407120,10.975980,0.000000,1.774622,1.033192,13.388784,14.706027,0.000000,1.772602,1.029404,1.00e-04
176,1.000,1.000,10.332066,10.886659,0.000000,1.770836,1.030348,13.512328,14.863304,0.000000,1.769761,1.029380,1.00e-04
177,1.000,1.000,10.317484,10.870712,0.000000,1.768593,1.030200,13.562871,14.927843,0.000000,1.768434,1.029247,1.00e-04
178,1.000,1.000,10.273598,10.817386,0.000000,1.766610,1.032005,13.559444,14.927052,0.000000,1.764915,1.029355,1.00e-04
179,1.000,1.000,10.224410,10.758314,0.000000,1.764109,1.032356,13.515150,14.871774,0.000000,1.764809,1.029417,1.00e-04
180,1.000,1.000,10.160341,10.677350,0.000000,1.765196,1.031519,13.284446,14.582869,0.000000,1.765414,1.029095,1.00e-04
181,1.000,1.000,10.114198,10.619324,0.000000,1.765169,1.033016,13.228482,14.513838,0.000000,1.764355,1.029645,1.00e-04
182,1.000,1.000,10.092044,10.594083,0.000000,1.763013,1.031837,13.291514,14.592567,0.000000,1.764344,1.029921,1.00e-04
183,1.000,1.000,10.040140,10.528702,0.000000,1.762969,1.034016,12.830877,14.017668,0.000000,1.763458,1.029883,1.00e-04
184,1.000,1.000,9.977196,10.448228,0.000000,1.765360,1.031628,13.123067,14.377301,0.000000,1.769158,1.029501,1.00e-04
185,1.000,1.000,9.927097,10.382560,0.000000,1.768039,1.033089,13.058499,14.299368,0.000000,1.766294,1.029845,1.00e-04
186,1.000,1.000,9.978538,10.449623,0.000000,1.765438,1.032445,12.944097,14.156032,0.000000,1.766662,1.029709,1.00e-04
187,1.000,1.000,9.924580,10.382963,0.000000,1.764784,1.031909,12.841266,14.031509,0.000000,1.762656,1.029674,1.00e-04
188,1.000,1.000,9.859666,10.305474,0.000000,1.761124,1.031943,12.755979,13.926542,0.000000,1.761049,1.029525,1.00e-04
189,1.000,1.000,9.874781,10.326520,0.000000,1.758863,1.032373,12.895632,14.102817,0.000000,1.759244,1.029913,1.00e-04
190,1.000,1.000,9.842826,10.285749,0.000000,1.759718,1.032261,12.777391,13.952682,0.000000,1.761614,1.029771,1.00e-04
191,1.000,1.000,9.718836,10.129653,0.000000,1.760971,1.031681,12.807820,13.992595,0.000000,1.759782,1.029590,1.00e-04
192,1.000,1.000,9.777044,10.204415,0.000000,1.758171,1.034874,12.665591,13.817111,0.000000,1.757424,1.029815,1.00e-04
193,1.000,1.000,9.696669,10.106018,0.000000,1.756523,1.033178,12.591109,13.723791,0.000000,1.757707,1.029551,1.00e-04
194,1.000,1.000,9.640812,10.035337,0.000000,1.757929,1.030995,12.602130,13.738539,0.000000,1.756687,1.029744,1.00e-04
195,1.000,1.000,9.622040,10.012715,0.000000,1.756950,1.031544,12.629980,13.770240,0.000000,1.759856,1.029515,1.00e-04
196,1.000,1.000,9.636102,10.029429,0.000000,1.757982,1.030863,12.648620,13.795524,0.000000,1.757802,1.029795,1.00e-04
197,1.000,1.000,9.531299,9.901551,0.000000,1.755047,1.030101,12.395451,13.482257,0.000000,1.754645,1.029645,1.00e-04
198,1.000,1.000,9.519992,9.886488,0.000000,1.755730,1.031084,12.316477,13.381226,0.000000,1.756941,1.029717,1.00e-04
